"timestamp","count","uniques","date_retrieved"
"2022-10-25T00:00:00Z",33,1,2022-10-31
"2022-10-26T00:00:00Z",41,1,2022-10-31
"2022-10-27T00:00:00Z",41,1,2022-10-31
"2022-10-28T00:00:00Z",41,1,2022-10-31
"2022-10-29T00:00:00Z",43,1,2022-10-31
"2022-10-30T00:00:00Z",43,1,2022-10-31
"2022-10-31T00:00:00Z",19,1,2022-10-31
"2022-10-18T00:00:00Z",16,1,2022-11-01
"2022-10-19T00:00:00Z",37,3,2022-11-01
"2022-10-20T00:00:00Z",36,1,2022-11-01
"2022-10-21T00:00:00Z",35,1,2022-11-01
"2022-10-22T00:00:00Z",39,1,2022-11-01
"2022-10-23T00:00:00Z",40,2,2022-11-01
"2022-10-24T00:00:00Z",32,1,2022-11-01
"2022-10-25T00:00:00Z",33,1,2022-11-01
"2022-10-26T00:00:00Z",41,1,2022-11-01
"2022-10-27T00:00:00Z",41,1,2022-11-01
"2022-10-28T00:00:00Z",41,1,2022-11-01
"2022-10-29T00:00:00Z",43,1,2022-11-01
"2022-10-30T00:00:00Z",43,1,2022-11-01
"2022-10-31T00:00:00Z",40,1,2022-11-01
"2022-11-01T00:00:00Z",17,1,2022-11-01
"2022-10-19T00:00:00Z",17,1,2022-11-02
"2022-10-20T00:00:00Z",36,1,2022-11-02
"2022-10-21T00:00:00Z",35,1,2022-11-02
"2022-10-22T00:00:00Z",39,1,2022-11-02
"2022-10-23T00:00:00Z",40,2,2022-11-02
"2022-10-24T00:00:00Z",32,1,2022-11-02
"2022-10-25T00:00:00Z",33,1,2022-11-02
"2022-10-26T00:00:00Z",41,1,2022-11-02
"2022-10-27T00:00:00Z",41,1,2022-11-02
"2022-10-28T00:00:00Z",41,1,2022-11-02
"2022-10-29T00:00:00Z",43,1,2022-11-02
"2022-10-30T00:00:00Z",43,1,2022-11-02
"2022-10-31T00:00:00Z",40,1,2022-11-02
"2022-11-01T00:00:00Z",39,1,2022-11-02
"2022-11-02T00:00:00Z",18,1,2022-11-02
"2022-10-20T00:00:00Z",17,1,2022-11-03
"2022-10-21T00:00:00Z",35,1,2022-11-03
"2022-10-22T00:00:00Z",39,1,2022-11-03
"2022-10-23T00:00:00Z",40,2,2022-11-03
"2022-10-24T00:00:00Z",32,1,2022-11-03
"2022-10-25T00:00:00Z",33,1,2022-11-03
"2022-10-26T00:00:00Z",41,1,2022-11-03
"2022-10-27T00:00:00Z",41,1,2022-11-03
"2022-10-28T00:00:00Z",41,1,2022-11-03
"2022-10-29T00:00:00Z",43,1,2022-11-03
"2022-10-30T00:00:00Z",43,1,2022-11-03
"2022-10-31T00:00:00Z",40,1,2022-11-03
"2022-11-01T00:00:00Z",39,1,2022-11-03
"2022-11-02T00:00:00Z",40,1,2022-11-03
"2022-11-03T00:00:00Z",19,1,2022-11-03
"2022-10-21T00:00:00Z",16,1,2022-11-04
"2022-10-22T00:00:00Z",39,1,2022-11-04
"2022-10-23T00:00:00Z",40,2,2022-11-04
"2022-10-24T00:00:00Z",32,1,2022-11-04
"2022-10-25T00:00:00Z",33,1,2022-11-04
"2022-10-26T00:00:00Z",41,1,2022-11-04
"2022-10-27T00:00:00Z",41,1,2022-11-04
"2022-10-28T00:00:00Z",41,1,2022-11-04
"2022-10-29T00:00:00Z",43,1,2022-11-04
"2022-10-30T00:00:00Z",43,1,2022-11-04
"2022-10-31T00:00:00Z",40,1,2022-11-04
"2022-11-01T00:00:00Z",39,1,2022-11-04
"2022-11-02T00:00:00Z",40,1,2022-11-04
"2022-11-03T00:00:00Z",40,1,2022-11-04
"2022-11-04T00:00:00Z",19,1,2022-11-04
"2022-10-22T00:00:00Z",19,1,2022-11-05
"2022-10-23T00:00:00Z",40,2,2022-11-05
"2022-10-24T00:00:00Z",32,1,2022-11-05
"2022-10-25T00:00:00Z",33,1,2022-11-05
"2022-10-26T00:00:00Z",41,1,2022-11-05
"2022-10-27T00:00:00Z",41,1,2022-11-05
"2022-10-28T00:00:00Z",41,1,2022-11-05
"2022-10-29T00:00:00Z",43,1,2022-11-05
"2022-10-30T00:00:00Z",43,1,2022-11-05
"2022-10-31T00:00:00Z",40,1,2022-11-05
"2022-11-01T00:00:00Z",39,1,2022-11-05
"2022-11-02T00:00:00Z",40,1,2022-11-05
"2022-11-03T00:00:00Z",40,1,2022-11-05
"2022-11-04T00:00:00Z",42,1,2022-11-05
"2022-11-05T00:00:00Z",20,1,2022-11-05
"2022-10-23T00:00:00Z",19,1,2022-11-06
"2022-10-24T00:00:00Z",32,1,2022-11-06
"2022-10-25T00:00:00Z",33,1,2022-11-06
"2022-10-26T00:00:00Z",41,1,2022-11-06
"2022-10-27T00:00:00Z",41,1,2022-11-06
"2022-10-28T00:00:00Z",41,1,2022-11-06
"2022-10-29T00:00:00Z",43,1,2022-11-06
"2022-10-30T00:00:00Z",43,1,2022-11-06
"2022-10-31T00:00:00Z",40,1,2022-11-06
"2022-11-01T00:00:00Z",39,1,2022-11-06
"2022-11-02T00:00:00Z",40,1,2022-11-06
"2022-11-03T00:00:00Z",40,1,2022-11-06
"2022-11-04T00:00:00Z",42,1,2022-11-06
"2022-11-05T00:00:00Z",45,2,2022-11-06
"2022-11-06T00:00:00Z",20,1,2022-11-06
"2022-10-24T00:00:00Z",16,1,2022-11-07
"2022-10-25T00:00:00Z",33,1,2022-11-07
"2022-10-26T00:00:00Z",41,1,2022-11-07
"2022-10-27T00:00:00Z",41,1,2022-11-07
"2022-10-28T00:00:00Z",41,1,2022-11-07
"2022-10-29T00:00:00Z",43,1,2022-11-07
"2022-10-30T00:00:00Z",43,1,2022-11-07
"2022-10-31T00:00:00Z",40,1,2022-11-07
"2022-11-01T00:00:00Z",39,1,2022-11-07
"2022-11-02T00:00:00Z",40,1,2022-11-07
"2022-11-03T00:00:00Z",40,1,2022-11-07
"2022-11-04T00:00:00Z",42,1,2022-11-07
"2022-11-05T00:00:00Z",45,2,2022-11-07
"2022-11-06T00:00:00Z",44,1,2022-11-07
"2022-11-07T00:00:00Z",19,1,2022-11-07
"2022-10-25T00:00:00Z",15,1,2022-11-08
"2022-10-26T00:00:00Z",41,1,2022-11-08
"2022-10-27T00:00:00Z",41,1,2022-11-08
"2022-10-28T00:00:00Z",41,1,2022-11-08
"2022-10-29T00:00:00Z",43,1,2022-11-08
"2022-10-30T00:00:00Z",43,1,2022-11-08
"2022-10-31T00:00:00Z",40,1,2022-11-08
"2022-11-01T00:00:00Z",39,1,2022-11-08
"2022-11-02T00:00:00Z",40,1,2022-11-08
"2022-11-03T00:00:00Z",40,1,2022-11-08
"2022-11-04T00:00:00Z",42,1,2022-11-08
"2022-11-05T00:00:00Z",45,2,2022-11-08
"2022-11-06T00:00:00Z",44,1,2022-11-08
"2022-11-07T00:00:00Z",42,2,2022-11-08
"2022-11-08T00:00:00Z",19,1,2022-11-08
"2022-10-26T00:00:00Z",19,1,2022-11-09
"2022-10-27T00:00:00Z",41,1,2022-11-09
"2022-10-28T00:00:00Z",41,1,2022-11-09
"2022-10-29T00:00:00Z",43,1,2022-11-09
"2022-10-30T00:00:00Z",43,1,2022-11-09
"2022-10-31T00:00:00Z",40,1,2022-11-09
"2022-11-01T00:00:00Z",39,1,2022-11-09
"2022-11-02T00:00:00Z",40,1,2022-11-09
"2022-11-03T00:00:00Z",40,1,2022-11-09
"2022-11-04T00:00:00Z",42,1,2022-11-09
"2022-11-05T00:00:00Z",45,2,2022-11-09
"2022-11-06T00:00:00Z",44,1,2022-11-09
"2022-11-07T00:00:00Z",42,2,2022-11-09
"2022-11-08T00:00:00Z",40,1,2022-11-09
"2022-11-09T00:00:00Z",20,1,2022-11-09
"2022-10-27T00:00:00Z",19,1,2022-11-10
"2022-10-28T00:00:00Z",41,1,2022-11-10
"2022-10-29T00:00:00Z",43,1,2022-11-10
"2022-10-30T00:00:00Z",43,1,2022-11-10
"2022-10-31T00:00:00Z",40,1,2022-11-10
"2022-11-01T00:00:00Z",39,1,2022-11-10
"2022-11-02T00:00:00Z",40,1,2022-11-10
"2022-11-03T00:00:00Z",40,1,2022-11-10
"2022-11-04T00:00:00Z",42,1,2022-11-10
"2022-11-05T00:00:00Z",45,2,2022-11-10
"2022-11-06T00:00:00Z",44,1,2022-11-10
"2022-11-07T00:00:00Z",42,2,2022-11-10
"2022-11-08T00:00:00Z",40,1,2022-11-10
"2022-11-09T00:00:00Z",42,1,2022-11-10
"2022-11-10T00:00:00Z",19,1,2022-11-10
"2022-10-28T00:00:00Z",19,1,2022-11-11
"2022-10-29T00:00:00Z",43,1,2022-11-11
"2022-10-30T00:00:00Z",43,1,2022-11-11
"2022-10-31T00:00:00Z",40,1,2022-11-11
"2022-11-01T00:00:00Z",39,1,2022-11-11
"2022-11-02T00:00:00Z",40,1,2022-11-11
"2022-11-03T00:00:00Z",40,1,2022-11-11
"2022-11-04T00:00:00Z",42,1,2022-11-11
"2022-11-05T00:00:00Z",45,2,2022-11-11
"2022-11-06T00:00:00Z",44,1,2022-11-11
"2022-11-07T00:00:00Z",42,2,2022-11-11
"2022-11-08T00:00:00Z",40,1,2022-11-11
"2022-11-09T00:00:00Z",42,1,2022-11-11
"2022-11-10T00:00:00Z",41,1,2022-11-11
"2022-11-11T00:00:00Z",19,1,2022-11-11
"2022-10-29T00:00:00Z",20,1,2022-11-12
"2022-10-30T00:00:00Z",43,1,2022-11-12
"2022-10-31T00:00:00Z",40,1,2022-11-12
"2022-11-01T00:00:00Z",39,1,2022-11-12
"2022-11-02T00:00:00Z",40,1,2022-11-12
"2022-11-03T00:00:00Z",40,1,2022-11-12
"2022-11-04T00:00:00Z",42,1,2022-11-12
"2022-11-05T00:00:00Z",45,2,2022-11-12
"2022-11-06T00:00:00Z",44,1,2022-11-12
"2022-11-07T00:00:00Z",42,2,2022-11-12
"2022-11-08T00:00:00Z",40,1,2022-11-12
"2022-11-09T00:00:00Z",42,1,2022-11-12
"2022-11-10T00:00:00Z",41,1,2022-11-12
"2022-11-11T00:00:00Z",42,1,2022-11-12
"2022-11-12T00:00:00Z",20,1,2022-11-12
"2022-10-30T00:00:00Z",20,1,2022-11-13
"2022-10-31T00:00:00Z",40,1,2022-11-13
"2022-11-01T00:00:00Z",39,1,2022-11-13
"2022-11-02T00:00:00Z",40,1,2022-11-13
"2022-11-03T00:00:00Z",40,1,2022-11-13
"2022-11-04T00:00:00Z",42,1,2022-11-13
"2022-11-05T00:00:00Z",45,2,2022-11-13
"2022-11-06T00:00:00Z",44,1,2022-11-13
"2022-11-07T00:00:00Z",42,2,2022-11-13
"2022-11-08T00:00:00Z",40,1,2022-11-13
"2022-11-09T00:00:00Z",42,1,2022-11-13
"2022-11-10T00:00:00Z",41,1,2022-11-13
"2022-11-11T00:00:00Z",42,1,2022-11-13
"2022-11-12T00:00:00Z",44,1,2022-11-13
"2022-11-13T00:00:00Z",20,1,2022-11-13
"2022-10-31T00:00:00Z",18,1,2022-11-14
"2022-11-01T00:00:00Z",39,1,2022-11-14
"2022-11-02T00:00:00Z",40,1,2022-11-14
"2022-11-03T00:00:00Z",40,1,2022-11-14
"2022-11-04T00:00:00Z",42,1,2022-11-14
"2022-11-05T00:00:00Z",45,2,2022-11-14
"2022-11-06T00:00:00Z",44,1,2022-11-14
"2022-11-07T00:00:00Z",42,2,2022-11-14
"2022-11-08T00:00:00Z",40,1,2022-11-14
"2022-11-09T00:00:00Z",42,1,2022-11-14
"2022-11-10T00:00:00Z",41,1,2022-11-14
"2022-11-11T00:00:00Z",42,1,2022-11-14
"2022-11-12T00:00:00Z",44,1,2022-11-14
"2022-11-13T00:00:00Z",44,1,2022-11-14
"2022-11-14T00:00:00Z",19,1,2022-11-14
"2022-11-01T00:00:00Z",19,1,2022-11-15
"2022-11-02T00:00:00Z",40,1,2022-11-15
"2022-11-03T00:00:00Z",40,1,2022-11-15
"2022-11-04T00:00:00Z",42,1,2022-11-15
"2022-11-05T00:00:00Z",45,2,2022-11-15
"2022-11-06T00:00:00Z",44,1,2022-11-15
"2022-11-07T00:00:00Z",42,2,2022-11-15
"2022-11-08T00:00:00Z",40,1,2022-11-15
"2022-11-09T00:00:00Z",42,1,2022-11-15
"2022-11-10T00:00:00Z",41,1,2022-11-15
"2022-11-11T00:00:00Z",42,1,2022-11-15
"2022-11-12T00:00:00Z",44,1,2022-11-15
"2022-11-13T00:00:00Z",44,1,2022-11-15
"2022-11-14T00:00:00Z",41,1,2022-11-15
"2022-11-15T00:00:00Z",20,1,2022-11-15
"2022-11-02T00:00:00Z",19,1,2022-11-16
"2022-11-03T00:00:00Z",40,1,2022-11-16
"2022-11-04T00:00:00Z",42,1,2022-11-16
"2022-11-05T00:00:00Z",45,2,2022-11-16
"2022-11-06T00:00:00Z",44,1,2022-11-16
"2022-11-07T00:00:00Z",42,2,2022-11-16
"2022-11-08T00:00:00Z",40,1,2022-11-16
"2022-11-09T00:00:00Z",42,1,2022-11-16
"2022-11-10T00:00:00Z",41,1,2022-11-16
"2022-11-11T00:00:00Z",42,1,2022-11-16
"2022-11-12T00:00:00Z",44,1,2022-11-16
"2022-11-13T00:00:00Z",44,1,2022-11-16
"2022-11-14T00:00:00Z",41,1,2022-11-16
"2022-11-15T00:00:00Z",44,1,2022-11-16
"2022-11-16T00:00:00Z",20,1,2022-11-16
"2022-11-03T00:00:00Z",18,1,2022-11-17
"2022-11-04T00:00:00Z",42,1,2022-11-17
"2022-11-05T00:00:00Z",45,2,2022-11-17
"2022-11-06T00:00:00Z",44,1,2022-11-17
"2022-11-07T00:00:00Z",42,2,2022-11-17
"2022-11-08T00:00:00Z",40,1,2022-11-17
"2022-11-09T00:00:00Z",42,1,2022-11-17
"2022-11-10T00:00:00Z",41,1,2022-11-17
"2022-11-11T00:00:00Z",42,1,2022-11-17
"2022-11-12T00:00:00Z",44,1,2022-11-17
"2022-11-13T00:00:00Z",44,1,2022-11-17
"2022-11-14T00:00:00Z",41,1,2022-11-17
"2022-11-15T00:00:00Z",44,1,2022-11-17
"2022-11-16T00:00:00Z",44,1,2022-11-17
"2022-11-17T00:00:00Z",21,1,2022-11-17
"2022-11-04T00:00:00Z",19,1,2022-11-18
"2022-11-05T00:00:00Z",45,2,2022-11-18
"2022-11-06T00:00:00Z",44,1,2022-11-18
"2022-11-07T00:00:00Z",42,2,2022-11-18
"2022-11-08T00:00:00Z",40,1,2022-11-18
"2022-11-09T00:00:00Z",42,1,2022-11-18
"2022-11-10T00:00:00Z",41,1,2022-11-18
"2022-11-11T00:00:00Z",42,1,2022-11-18
"2022-11-12T00:00:00Z",44,1,2022-11-18
"2022-11-13T00:00:00Z",44,1,2022-11-18
"2022-11-14T00:00:00Z",41,1,2022-11-18
"2022-11-15T00:00:00Z",44,1,2022-11-18
"2022-11-16T00:00:00Z",44,1,2022-11-18
"2022-11-17T00:00:00Z",46,2,2022-11-18
"2022-11-18T00:00:00Z",21,1,2022-11-18
"2022-11-05T00:00:00Z",20,1,2022-11-19
"2022-11-06T00:00:00Z",44,1,2022-11-19
"2022-11-07T00:00:00Z",42,2,2022-11-19
"2022-11-08T00:00:00Z",40,1,2022-11-19
"2022-11-09T00:00:00Z",42,1,2022-11-19
"2022-11-10T00:00:00Z",41,1,2022-11-19
"2022-11-11T00:00:00Z",42,1,2022-11-19
"2022-11-12T00:00:00Z",44,1,2022-11-19
"2022-11-13T00:00:00Z",44,1,2022-11-19
"2022-11-14T00:00:00Z",41,1,2022-11-19
"2022-11-15T00:00:00Z",44,1,2022-11-19
"2022-11-16T00:00:00Z",44,1,2022-11-19
"2022-11-17T00:00:00Z",46,2,2022-11-19
"2022-11-18T00:00:00Z",45,1,2022-11-19
"2022-11-19T00:00:00Z",21,1,2022-11-19
"2022-11-06T00:00:00Z",20,1,2022-11-20
"2022-11-07T00:00:00Z",42,2,2022-11-20
"2022-11-08T00:00:00Z",40,1,2022-11-20
"2022-11-09T00:00:00Z",42,1,2022-11-20
"2022-11-10T00:00:00Z",41,1,2022-11-20
"2022-11-11T00:00:00Z",42,1,2022-11-20
"2022-11-12T00:00:00Z",44,1,2022-11-20
"2022-11-13T00:00:00Z",44,1,2022-11-20
"2022-11-14T00:00:00Z",41,1,2022-11-20
"2022-11-15T00:00:00Z",44,1,2022-11-20
"2022-11-16T00:00:00Z",44,1,2022-11-20
"2022-11-17T00:00:00Z",46,2,2022-11-20
"2022-11-18T00:00:00Z",45,1,2022-11-20
"2022-11-19T00:00:00Z",45,1,2022-11-20
"2022-11-20T00:00:00Z",20,1,2022-11-20
"2022-11-07T00:00:00Z",19,1,2022-11-21
"2022-11-08T00:00:00Z",40,1,2022-11-21
"2022-11-09T00:00:00Z",42,1,2022-11-21
"2022-11-10T00:00:00Z",41,1,2022-11-21
"2022-11-11T00:00:00Z",42,1,2022-11-21
"2022-11-12T00:00:00Z",44,1,2022-11-21
"2022-11-13T00:00:00Z",44,1,2022-11-21
"2022-11-14T00:00:00Z",41,1,2022-11-21
"2022-11-15T00:00:00Z",44,1,2022-11-21
"2022-11-16T00:00:00Z",44,1,2022-11-21
"2022-11-17T00:00:00Z",46,2,2022-11-21
"2022-11-18T00:00:00Z",45,1,2022-11-21
"2022-11-19T00:00:00Z",45,1,2022-11-21
"2022-11-20T00:00:00Z",44,1,2022-11-21
"2022-11-21T00:00:00Z",20,1,2022-11-21
"2022-11-08T00:00:00Z",18,1,2022-11-22
"2022-11-09T00:00:00Z",42,1,2022-11-22
"2022-11-10T00:00:00Z",41,1,2022-11-22
"2022-11-11T00:00:00Z",42,1,2022-11-22
"2022-11-12T00:00:00Z",44,1,2022-11-22
"2022-11-13T00:00:00Z",44,1,2022-11-22
"2022-11-14T00:00:00Z",41,1,2022-11-22
"2022-11-15T00:00:00Z",44,1,2022-11-22
"2022-11-16T00:00:00Z",44,1,2022-11-22
"2022-11-17T00:00:00Z",46,2,2022-11-22
"2022-11-18T00:00:00Z",45,1,2022-11-22
"2022-11-19T00:00:00Z",45,1,2022-11-22
"2022-11-20T00:00:00Z",44,1,2022-11-22
"2022-11-21T00:00:00Z",44,1,2022-11-22
"2022-11-22T00:00:00Z",21,1,2022-11-22
"2022-11-09T00:00:00Z",19,1,2022-11-23
"2022-11-10T00:00:00Z",41,1,2022-11-23
"2022-11-11T00:00:00Z",42,1,2022-11-23
"2022-11-12T00:00:00Z",44,1,2022-11-23
"2022-11-13T00:00:00Z",44,1,2022-11-23
"2022-11-14T00:00:00Z",41,1,2022-11-23
"2022-11-15T00:00:00Z",44,1,2022-11-23
"2022-11-16T00:00:00Z",44,1,2022-11-23
"2022-11-17T00:00:00Z",46,2,2022-11-23
"2022-11-18T00:00:00Z",45,1,2022-11-23
"2022-11-19T00:00:00Z",45,1,2022-11-23
"2022-11-20T00:00:00Z",44,1,2022-11-23
"2022-11-21T00:00:00Z",44,1,2022-11-23
"2022-11-22T00:00:00Z",46,2,2022-11-23
"2022-11-23T00:00:00Z",21,1,2022-11-23
"2022-11-10T00:00:00Z",19,1,2022-11-24
"2022-11-11T00:00:00Z",42,1,2022-11-24
"2022-11-12T00:00:00Z",44,1,2022-11-24
"2022-11-13T00:00:00Z",44,1,2022-11-24
"2022-11-14T00:00:00Z",41,1,2022-11-24
"2022-11-15T00:00:00Z",44,1,2022-11-24
"2022-11-16T00:00:00Z",44,1,2022-11-24
"2022-11-17T00:00:00Z",46,2,2022-11-24
"2022-11-18T00:00:00Z",45,1,2022-11-24
"2022-11-19T00:00:00Z",45,1,2022-11-24
"2022-11-20T00:00:00Z",44,1,2022-11-24
"2022-11-21T00:00:00Z",44,1,2022-11-24
"2022-11-22T00:00:00Z",46,2,2022-11-24
"2022-11-23T00:00:00Z",45,1,2022-11-24
"2022-11-24T00:00:00Z",21,1,2022-11-24
"2022-11-11T00:00:00Z",20,1,2022-11-25
"2022-11-12T00:00:00Z",44,1,2022-11-25
"2022-11-13T00:00:00Z",44,1,2022-11-25
"2022-11-14T00:00:00Z",41,1,2022-11-25
"2022-11-15T00:00:00Z",44,1,2022-11-25
"2022-11-16T00:00:00Z",44,1,2022-11-25
"2022-11-17T00:00:00Z",46,2,2022-11-25
"2022-11-18T00:00:00Z",45,1,2022-11-25
"2022-11-19T00:00:00Z",45,1,2022-11-25
"2022-11-20T00:00:00Z",44,1,2022-11-25
"2022-11-21T00:00:00Z",44,1,2022-11-25
"2022-11-22T00:00:00Z",46,2,2022-11-25
"2022-11-23T00:00:00Z",45,1,2022-11-25
"2022-11-24T00:00:00Z",45,1,2022-11-25
"2022-11-25T00:00:00Z",21,1,2022-11-25
"2022-11-12T00:00:00Z",20,1,2022-11-26
"2022-11-13T00:00:00Z",44,1,2022-11-26
"2022-11-14T00:00:00Z",41,1,2022-11-26
"2022-11-15T00:00:00Z",44,1,2022-11-26
"2022-11-16T00:00:00Z",44,1,2022-11-26
"2022-11-17T00:00:00Z",46,2,2022-11-26
"2022-11-18T00:00:00Z",45,1,2022-11-26
"2022-11-19T00:00:00Z",45,1,2022-11-26
"2022-11-20T00:00:00Z",44,1,2022-11-26
"2022-11-21T00:00:00Z",44,1,2022-11-26
"2022-11-22T00:00:00Z",46,2,2022-11-26
"2022-11-23T00:00:00Z",45,1,2022-11-26
"2022-11-24T00:00:00Z",45,1,2022-11-26
"2022-11-25T00:00:00Z",46,2,2022-11-26
"2022-11-26T00:00:00Z",21,1,2022-11-26
"2022-11-13T00:00:00Z",20,1,2022-11-27
"2022-11-14T00:00:00Z",41,1,2022-11-27
"2022-11-15T00:00:00Z",44,1,2022-11-27
"2022-11-16T00:00:00Z",44,1,2022-11-27
"2022-11-17T00:00:00Z",46,2,2022-11-27
"2022-11-18T00:00:00Z",45,1,2022-11-27
"2022-11-19T00:00:00Z",45,1,2022-11-27
"2022-11-20T00:00:00Z",44,1,2022-11-27
"2022-11-21T00:00:00Z",44,1,2022-11-27
"2022-11-22T00:00:00Z",46,2,2022-11-27
"2022-11-23T00:00:00Z",45,1,2022-11-27
"2022-11-24T00:00:00Z",45,1,2022-11-27
"2022-11-25T00:00:00Z",46,2,2022-11-27
"2022-11-26T00:00:00Z",46,2,2022-11-27
"2022-11-27T00:00:00Z",21,1,2022-11-27
"2022-11-14T00:00:00Z",19,1,2022-11-28
"2022-11-15T00:00:00Z",44,1,2022-11-28
"2022-11-16T00:00:00Z",44,1,2022-11-28
"2022-11-17T00:00:00Z",46,2,2022-11-28
"2022-11-18T00:00:00Z",45,1,2022-11-28
"2022-11-19T00:00:00Z",45,1,2022-11-28
"2022-11-20T00:00:00Z",44,1,2022-11-28
"2022-11-21T00:00:00Z",44,1,2022-11-28
"2022-11-22T00:00:00Z",46,2,2022-11-28
"2022-11-23T00:00:00Z",45,1,2022-11-28
"2022-11-24T00:00:00Z",45,1,2022-11-28
"2022-11-25T00:00:00Z",46,2,2022-11-28
"2022-11-26T00:00:00Z",46,2,2022-11-28
"2022-11-27T00:00:00Z",45,1,2022-11-28
"2022-11-28T00:00:00Z",21,1,2022-11-28
"2022-11-15T00:00:00Z",20,1,2022-11-29
"2022-11-16T00:00:00Z",44,1,2022-11-29
"2022-11-17T00:00:00Z",46,2,2022-11-29
"2022-11-18T00:00:00Z",45,1,2022-11-29
"2022-11-19T00:00:00Z",45,1,2022-11-29
"2022-11-20T00:00:00Z",44,1,2022-11-29
"2022-11-21T00:00:00Z",44,1,2022-11-29
"2022-11-22T00:00:00Z",46,2,2022-11-29
"2022-11-23T00:00:00Z",45,1,2022-11-29
"2022-11-24T00:00:00Z",45,1,2022-11-29
"2022-11-25T00:00:00Z",46,2,2022-11-29
"2022-11-26T00:00:00Z",46,2,2022-11-29
"2022-11-27T00:00:00Z",45,1,2022-11-29
"2022-11-28T00:00:00Z",45,1,2022-11-29
"2022-11-29T00:00:00Z",21,1,2022-11-29
"2022-11-16T00:00:00Z",20,1,2022-11-30
"2022-11-17T00:00:00Z",46,2,2022-11-30
"2022-11-18T00:00:00Z",45,1,2022-11-30
"2022-11-19T00:00:00Z",45,1,2022-11-30
"2022-11-20T00:00:00Z",44,1,2022-11-30
"2022-11-21T00:00:00Z",44,1,2022-11-30
"2022-11-22T00:00:00Z",46,2,2022-11-30
"2022-11-23T00:00:00Z",45,1,2022-11-30
"2022-11-24T00:00:00Z",45,1,2022-11-30
"2022-11-25T00:00:00Z",46,2,2022-11-30
"2022-11-26T00:00:00Z",46,2,2022-11-30
"2022-11-27T00:00:00Z",45,1,2022-11-30
"2022-11-28T00:00:00Z",45,1,2022-11-30
"2022-11-29T00:00:00Z",45,1,2022-11-30
"2022-11-30T00:00:00Z",21,1,2022-11-30
"2022-11-17T00:00:00Z",20,1,2022-12-01
"2022-11-18T00:00:00Z",45,1,2022-12-01
"2022-11-19T00:00:00Z",45,1,2022-12-01
"2022-11-20T00:00:00Z",44,1,2022-12-01
"2022-11-21T00:00:00Z",44,1,2022-12-01
"2022-11-22T00:00:00Z",46,2,2022-12-01
"2022-11-23T00:00:00Z",45,1,2022-12-01
"2022-11-24T00:00:00Z",45,1,2022-12-01
"2022-11-25T00:00:00Z",46,2,2022-12-01
"2022-11-26T00:00:00Z",46,2,2022-12-01
"2022-11-27T00:00:00Z",45,1,2022-12-01
"2022-11-28T00:00:00Z",45,1,2022-12-01
"2022-11-29T00:00:00Z",45,1,2022-12-01
"2022-11-30T00:00:00Z",45,1,2022-12-01
"2022-12-01T00:00:00Z",21,1,2022-12-01
"2022-11-18T00:00:00Z",20,1,2022-12-02
"2022-11-19T00:00:00Z",45,1,2022-12-02
"2022-11-20T00:00:00Z",44,1,2022-12-02
"2022-11-21T00:00:00Z",44,1,2022-12-02
"2022-11-22T00:00:00Z",46,2,2022-12-02
"2022-11-23T00:00:00Z",45,1,2022-12-02
"2022-11-24T00:00:00Z",45,1,2022-12-02
"2022-11-25T00:00:00Z",46,2,2022-12-02
"2022-11-26T00:00:00Z",46,2,2022-12-02
"2022-11-27T00:00:00Z",45,1,2022-12-02
"2022-11-28T00:00:00Z",45,1,2022-12-02
"2022-11-29T00:00:00Z",45,1,2022-12-02
"2022-11-30T00:00:00Z",45,1,2022-12-02
"2022-12-01T00:00:00Z",45,1,2022-12-02
"2022-12-02T00:00:00Z",21,1,2022-12-02
"2022-11-19T00:00:00Z",20,1,2022-12-03
"2022-11-20T00:00:00Z",44,1,2022-12-03
"2022-11-21T00:00:00Z",44,1,2022-12-03
"2022-11-22T00:00:00Z",46,2,2022-12-03
"2022-11-23T00:00:00Z",45,1,2022-12-03
"2022-11-24T00:00:00Z",45,1,2022-12-03
"2022-11-25T00:00:00Z",46,2,2022-12-03
"2022-11-26T00:00:00Z",46,2,2022-12-03
"2022-11-27T00:00:00Z",45,1,2022-12-03
"2022-11-28T00:00:00Z",45,1,2022-12-03
"2022-11-29T00:00:00Z",45,1,2022-12-03
"2022-11-30T00:00:00Z",45,1,2022-12-03
"2022-12-01T00:00:00Z",45,1,2022-12-03
"2022-12-02T00:00:00Z",45,1,2022-12-03
"2022-12-03T00:00:00Z",22,1,2022-12-03
"2022-11-20T00:00:00Z",20,1,2022-12-04
"2022-11-21T00:00:00Z",44,1,2022-12-04
"2022-11-22T00:00:00Z",46,2,2022-12-04
"2022-11-23T00:00:00Z",45,1,2022-12-04
"2022-11-24T00:00:00Z",45,1,2022-12-04
"2022-11-25T00:00:00Z",46,2,2022-12-04
"2022-11-26T00:00:00Z",46,2,2022-12-04
"2022-11-27T00:00:00Z",45,1,2022-12-04
"2022-11-28T00:00:00Z",45,1,2022-12-04
"2022-11-29T00:00:00Z",45,1,2022-12-04
"2022-11-30T00:00:00Z",45,1,2022-12-04
"2022-12-01T00:00:00Z",45,1,2022-12-04
"2022-12-02T00:00:00Z",45,1,2022-12-04
"2022-12-03T00:00:00Z",47,1,2022-12-04
"2022-12-04T00:00:00Z",22,1,2022-12-04
